LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN0807100000000,08,071,"Las Animas County, CO",2016,,"6,186     ","5,874     ",312     ,5.0     
CN0807300000000,08,073,"Lincoln County, CO",2016,,"2,279     ","2,221     ",58     ,2.5     
CN0807500000000,08,075,"Logan County, CO",2016,,"11,012     ","10,690     ",322     ,2.9     
CN0807700000000,08,077,"Mesa County, CO",2016,,"72,087     ","68,263     ","3,824     ",5.3     
CN0807900000000,08,079,"Mineral County, CO",2016,,463     ,453     ,10     ,2.2     
CN0808100000000,08,081,"Moffat County, CO",2016,,"7,180     ","6,896     ",284     ,4.0     
CN0808300000000,08,083,"Montezuma County, CO",2016,,"12,723     ","12,093     ",630     ,5.0     
CN0808500000000,08,085,"Montrose County, CO",2016,,"20,064     ","19,237     ",827     ,4.1     
CN0808700000000,08,087,"Morgan County, CO",2016,,"15,035     ","14,518     ",517     ,3.4     
CN0808900000000,08,089,"Otero County, CO",2016,,"8,113     ","7,732     ",381     ,4.7     
CN0809100000000,08,091,"Ouray County, CO",2016,,"2,165     ","2,084     ",81     ,3.7     
CN0809300000000,08,093,"Park County, CO",2016,,"9,831     ","9,558     ",273     ,2.8     
CN0809500000000,08,095,"Phillips County, CO",2016,,"2,472     ","2,423     ",49     ,2.0     
CN0809700000000,08,097,"Pitkin County, CO",2016,,"10,733     ","10,373     ",360     ,3.4     
CN0809900000000,08,099,"Prowers County, CO",2016,,"6,003     ","5,810     ",193     ,3.2     
CN0810100000000,08,101,"Pueblo County, CO",2016,,"73,081     ","69,600     ","3,481     ",4.8     
CN0810300000000,08,103,"Rio Blanco County, CO",2016,,"2,736     ","2,599     ",137     ,5.0     
CN0810500000000,08,105,"Rio Grande County, CO",2016,,"5,155     ","4,901     ",254     ,4.9     
CN0810700000000,08,107,"Routt County, CO",2016,,"14,902     ","14,514     ",388     ,2.6     
CN0810900000000,08,109,"Saguache County, CO",2016,,"3,227     ","3,070     ",157     ,4.9     
CN0811100000000,08,111,"San Juan County, CO",2016,,479     ,462     ,17     ,3.5     
CN0811300000000,08,113,"San Miguel County, CO",2016,,"5,184     ","5,016     ",168     ,3.2     
CN0811500000000,08,115,"Sedgwick County, CO",2016,,"1,177     ","1,150     ",27     ,2.3     
CN0811700000000,08,117,"Summit County, CO",2016,,"21,120     ","20,685     ",435     ,2.1     
CN0811900000000,08,119,"Teller County, CO",2016,,"11,730     ","11,296     ",434     ,3.7     
CN0812100000000,08,121,"Washington County, CO",2016,,"2,918     ","2,856     ",62     ,2.1     
CN0812300000000,08,123,"Weld County, CO",2016,,"149,909     ","144,811     ","5,098     ",3.4     
CN0812500000000,08,125,"Yuma County, CO",2016,,"5,437     ","5,322     ",115     ,2.1     
CN0900100000000,09,001,"Fairfield County, CT",2016,,"484,926     ","461,380     ","23,546     ",4.9     
CN0900300000000,09,003,"Hartford County, CT",2016,,"476,125     ","450,523     ","25,602     ",5.4     
CN0900500000000,09,005,"Litchfield County, CT",2016,,"105,484     ","100,503     ","4,981     ",4.7     
CN0900700000000,09,007,"Middlesex County, CT",2016,,"92,719     ","88,589     ","4,130     ",4.5     
CN0900900000000,09,009,"New Haven County, CT",2016,,"459,026     ","433,714     ","25,312     ",5.5     
CN0901100000000,09,011,"New London County, CT",2016,,"137,377     ","130,347     ","7,030     ",5.1     
CN0901300000000,09,013,"Tolland County, CT",2016,,"85,631     ","81,770     ","3,861     ",4.5     
CN0901500000000,09,015,"Windham County, CT",2016,,"63,268     ","59,749     ","3,519     ",5.6     
CN1000100000000,10,001,"Kent County, DE",2016,,"77,562     ","73,748     ","3,814     ",4.9     
CN1000300000000,10,003,"New Castle County, DE",2016,,"295,027     ","281,961     ","13,066     ",4.4     
CN1000500000000,10,005,"Sussex County, DE",2016,,"101,293     ","96,726     ","4,567     ",4.5     
CN1100100000000,11,001,District of Columbia,2016,,"394,586     ","370,521     ","24,065     ",6.1     
CN1200100000000,12,001,"Alachua County, FL",2016,,"132,693     ","127,035     ","5,658     ",4.3     
CN1200300000000,12,003,"Baker County, FL",2016,,"11,424     ","10,869     ",555     ,4.9     
CN1200500000000,12,005,"Bay County, FL",2016,,"87,965     ","83,785     ","4,180     ",4.8     
CN1200700000000,12,007,"Bradford County, FL",2016,,"10,866     ","10,405     ",461     ,4.2     
CN1200900000000,12,009,"Brevard County, FL",2016,,"262,683     ","249,290     ","13,393     ",5.1     
CN1201100000000,12,011,"Broward County, FL",2016,,"1,004,443     ","959,470     ","44,973     ",4.5     
CN1201300000000,12,013,"Calhoun County, FL",2016,,"4,988     ","4,702     ",286     ,5.7     
CN1201500000000,12,015,"Charlotte County, FL",2016,,"69,321     ","65,642     ","3,679     ",5.3     
CN1201700000000,12,017,"Citrus County, FL",2016,,"47,861     ","44,653     ","3,208     ",6.7     
CN1201900000000,12,019,"Clay County, FL",2016,,"101,070     ","96,543     ","4,527     ",4.5     
CN1202100000000,12,021,"Collier County, FL",2016,,"169,288     ","161,411     ","7,877     ",4.7     
CN1202300000000,12,023,"Columbia County, FL",2016,,"29,773     ","28,327     ","1,446     ",4.9     
CN1202700000000,12,027,"DeSoto County, FL",2016,,"13,478     ","12,770     ",708     ,5.3     
CN1202900000000,12,029,"Dixie County, FL",2016,,"5,653     ","5,346     ",307     ,5.4     
CN1203100000000,12,031,"Duval County, FL",2016,,"467,864     ","444,968     ","22,896     ",4.9     
CN1203300000000,12,033,"Escambia County, FL",2016,,"141,022     ","134,063     ","6,959     ",4.9     
CN1203500000000,12,035,"Flagler County, FL",2016,,"45,359     ","42,876     ","2,483     ",5.5     
CN1203700000000,12,037,"Franklin County, FL",2016,,"4,738     ","4,534     ",204     ,4.3     
CN1203900000000,12,039,"Gadsden County, FL",2016,,"18,215     ","17,078     ","1,137     ",6.2     
CN1204100000000,12,041,"Gilchrist County, FL",2016,,"6,680     ","6,347     ",333     ,5.0     
CN1204300000000,12,043,"Glades County, FL",2016,,"4,719     ","4,426     ",293     ,6.2     
CN1204500000000,12,045,"Gulf County, FL",2016,,"5,968     ","5,692     ",276     ,4.6     
CN1204700000000,12,047,"Hamilton County, FL",2016,,"4,659     ","4,396     ",263     ,5.6     
CN1204900000000,12,049,"Hardee County, FL",2016,,"9,258     ","8,646     ",612     ,6.6     
CN1205100000000,12,051,"Hendry County, FL",2016,,"15,411     ","14,103     ","1,308     ",8.5     
CN1205300000000,12,053,"Hernando County, FL",2016,,"67,945     ","63,856     ","4,089     ",6.0     
CN1205500000000,12,055,"Highlands County, FL",2016,,"35,739     ","33,410     ","2,329     ",6.5     
CN1205700000000,12,057,"Hillsborough County, FL",2016,,"707,545     ","676,381     ","31,164     ",4.4     
CN1205900000000,12,059,"Holmes County, FL",2016,,"6,715     ","6,353     ",362     ,5.4     
CN1206100000000,12,061,"Indian River County, FL",2016,,"62,211     ","58,480     ","3,731     ",6.0     
CN1206300000000,12,063,"Jackson County, FL",2016,,"17,347     ","16,445     ",902     ,5.2     
CN1206500000000,12,065,"Jefferson County, FL",2016,,"5,388     ","5,106     ",282     ,5.2     
CN1206700000000,12,067,"Lafayette County, FL",2016,,"2,968     ","2,840     ",128     ,4.3     
CN1206900000000,12,069,"Lake County, FL",2016,,"146,168     ","139,096     ","7,072     ",4.8     
CN1207100000000,12,071,"Lee County, FL",2016,,"329,489     ","314,325     ","15,164     ",4.6     
CN1207300000000,12,073,"Leon County, FL",2016,,"150,292     ","143,506     ","6,786     ",4.5     
CN1207500000000,12,075,"Levy County, FL",2016,,"16,655     ","15,797     ",858     ,5.2     
CN1207700000000,12,077,"Liberty County, FL",2016,,"2,639     ","2,504     ",135     ,5.1     
CN1207900000000,12,079,"Madison County, FL",2016,,"7,329     ","6,945     ",384     ,5.2     
CN1208100000000,12,081,"Manatee County, FL",2016,,"170,679     ","162,937     ","7,742     ",4.5     
CN1208300000000,12,083,"Marion County, FL",2016,,"132,083     ","124,426     ","7,657     ",5.8     
CN1208500000000,12,085,"Martin County, FL",2016,,"70,925     ","67,503     ","3,422     ",4.8     
CN1208600000000,12,086,"Miami-Dade County, FL",2016,,"1,333,801     ","1,262,998     ","70,803     ",5.3     
CN1208700000000,12,087,"Monroe County, FL",2016,,"46,474     ","45,000     ","1,474     ",3.2     
CN1208900000000,12,089,"Nassau County, FL",2016,,"37,794     ","36,100     ","1,694     ",4.5     
CN1209100000000,12,091,"Okaloosa County, FL",2016,,"93,285     ","89,550     ","3,735     ",4.0     
CN1209300000000,12,093,"Okeechobee County, FL",2016,,"18,153     ","17,226     ",927     ,5.1     
CN1209500000000,12,095,"Orange County, FL",2016,,"706,819     ","676,243     ","30,576     ",4.3     
CN1209700000000,12,097,"Osceola County, FL",2016,,"164,327     ","156,211     ","8,116     ",4.9     
CN1209900000000,12,099,"Palm Beach County, FL",2016,,"709,627     ","676,408     ","33,219     ",4.7     
CN1210100000000,12,101,"Pasco County, FL",2016,,"222,621     ","211,246     ","11,375     ",5.1     
CN1210300000000,12,103,"Pinellas County, FL",2016,,"478,464     ","457,756     ","20,708     ",4.3     
CN1210500000000,12,105,"Polk County, FL",2016,,"287,016     ","271,212     ","15,804     ",5.5     
CN1210700000000,12,107,"Putnam County, FL",2016,,"26,989     ","25,278     ","1,711     ",6.3     
CN1210900000000,12,109,"St. Johns County, FL",2016,,"118,655     ","114,181     ","4,474     ",3.8     
CN1211100000000,12,111,"St. Lucie County, FL",2016,,"135,255     ","127,466     ","7,789     ",5.8     
CN1211300000000,12,113,"Santa Rosa County, FL",2016,,"76,163     ","72,739     ","3,424     ",4.5     
CN1211500000000,12,115,"Sarasota County, FL",2016,,"181,099     ","172,907     ","8,192     ",4.5     
CN1211700000000,12,117,"Seminole County, FL",2016,,"242,158     ","231,845     ","10,313     ",4.3     
CN1211900000000,12,119,"Sumter County, FL",2016,,"29,399     ","27,301     ","2,098     ",7.1     
CN1212100000000,12,121,"Suwannee County, FL",2016,,"18,193     ","17,305     ",888     ,4.9     
CN1212300000000,12,123,"Taylor County, FL",2016,,"8,841     ","8,365     ",476     ,5.4     
CN1212500000000,12,125,"Union County, FL",2016,,"4,799     ","4,592     ",207     ,4.3     
CN1212700000000,12,127,"Volusia County, FL",2016,,"245,595     ","233,207     ","12,388     ",5.0     
CN1212900000000,12,129,"Wakulla County, FL",2016,,"14,303     ","13,714     ",589     ,4.1     
CN1213100000000,12,131,"Walton County, FL",2016,,"28,956     ","27,717     ","1,239     ",4.3     
CN1213300000000,12,133,"Washington County, FL",2016,,"9,704     ","9,208     ",496     ,5.1     
CN1300100000000,13,001,"Appling County, GA",2016,,"9,198     ","8,613     ",585     ,6.4     
CN1300300000000,13,003,"Atkinson County, GA",2016,,"3,981     ","3,773     ",208     ,5.2     
CN1300500000000,13,005,"Bacon County, GA",2016,,"4,988     ","4,727     ",261     ,5.2     
CN1300700000000,13,007,"Baker County, GA",2016,,"1,183     ","1,092     ",91     ,7.7     
CN1300900000000,13,009,"Baldwin County, GA",2016,,"17,653     ","16,447     ","1,206     ",6.8     
CN1301100000000,13,011,"Banks County, GA",2016,,"8,825     ","8,397     ",428     ,4.8     
CN1301300000000,13,013,"Barrow County, GA",2016,,"37,740     ","35,964     ","1,776     ",4.7     
CN1301500000000,13,015,"Bartow County, GA",2016,,"48,244     ","45,778     ","2,466     ",5.1     
CN1301700000000,13,017,"Ben Hill County, GA",2016,,"5,554     ","5,099     ",455     ,8.2     
CN1301900000000,13,019,"Berrien County, GA",2016,,"7,227     ","6,786     ",441     ,6.1     
CN1302100000000,13,021,"Bibb County, GA",2016,,"68,728     ","64,646     ","4,082     ",5.9     
CN1302300000000,13,023,"Bleckley County, GA",2016,,"4,507     ","4,151     ",356     ,7.9     
CN1302500000000,13,025,"Brantley County, GA",2016,,"7,104     ","6,627     ",477     ,6.7     
CN1302700000000,13,027,"Brooks County, GA",2016,,"7,018     ","6,651     ",367     ,5.2     
CN1302900000000,13,029,"Bryan County, GA",2016,,"16,947     ","16,125     ",822     ,4.9     
CN1303100000000,13,031,"Bulloch County, GA",2016,,"36,004     ","33,947     ","2,057     ",5.7     
CN1303300000000,13,033,"Burke County, GA",2016,,"9,252     ","8,540     ",712     ,7.7     
CN1303500000000,13,035,"Butts County, GA",2016,,"10,389     ","9,805     ",584     ,5.6     
CN1303700000000,13,037,"Calhoun County, GA",2016,,"2,166     ","2,044     ",122     ,5.6     
CN1303900000000,13,039,"Camden County, GA",2016,,"20,374     ","19,203     ","1,171     ",5.7     
CN1304300000000,13,043,"Candler County, GA",2016,,"5,077     ","4,835     ",242     ,4.8     
CN1304500000000,13,045,"Carroll County, GA",2016,,"53,600     ","50,389     ","3,211     ",6.0     
CN1304700000000,13,047,"Catoosa County, GA",2016,,"32,208     ","30,655     ","1,553     ",4.8     
CN1304900000000,13,049,"Charlton County, GA",2016,,"4,746     ","4,479     ",267     ,5.6     
CN1305100000000,13,051,"Chatham County, GA",2016,,"136,230     ","129,105     ","7,125     ",5.2     
CN1305300000000,13,053,"Chattahoochee County, GA",2016,,"2,061     ","1,891     ",170     ,8.2     
CN1305500000000,13,055,"Chattooga County, GA",2016,,"10,447     ","9,790     ",657     ,6.3     
CN1305700000000,13,057,"Cherokee County, GA",2016,,"126,039     ","120,685     ","5,354     ",4.2     
CN1305900000000,13,059,"Clarke County, GA",2016,,"58,827     ","55,591     ","3,236     ",5.5     
CN1306100000000,13,061,"Clay County, GA",2016,,885     ,793     ,92     ,10.4     
CN1306300000000,13,063,"Clayton County, GA",2016,,"130,906     ","122,284     ","8,622     ",6.6     
CN1306500000000,13,065,"Clinch County, GA",2016,,"2,773     ","2,602     ",171     ,6.2     
CN1306700000000,13,067,"Cobb County, GA",2016,,"410,558     ","391,746     ","18,812     ",4.6     
CN1306900000000,13,069,"Coffee County, GA",2016,,"18,107     ","17,056     ","1,051     ",5.8     
CN1307100000000,13,071,"Colquitt County, GA",2016,,"21,123     ","20,016     ","1,107     ",5.2     
CN1307300000000,13,073,"Columbia County, GA",2016,,"71,128     ","67,830     ","3,298     ",4.6     
CN1307500000000,13,075,"Cook County, GA",2016,,"7,532     ","7,125     ",407     ,5.4     
CN1307700000000,13,077,"Coweta County, GA",2016,,"70,479     ","66,983     ","3,496     ",5.0     
CN1307900000000,13,079,"Crawford County, GA",2016,,"5,683     ","5,349     ",334     ,5.9     
CN1308100000000,13,081,"Crisp County, GA",2016,,"9,199     ","8,645     ",554     ,6.0     
CN1308300000000,13,083,"Dade County, GA",2016,,"8,026     ","7,622     ",404     ,5.0     
CN1308500000000,13,085,"Dawson County, GA",2016,,"11,343     ","10,814     ",529     ,4.7     
CN1308700000000,13,087,"Decatur County, GA",2016,,"11,486     ","10,724     ",762     ,6.6     
CN1308900000000,13,089,"DeKalb County, GA",2016,,"383,126     ","362,524     ","20,602     ",5.4     
CN1309100000000,13,091,"Dodge County, GA",2016,,"7,023     ","6,514     ",509     ,7.2     
CN1309300000000,13,093,"Dooly County, GA",2016,,"4,955     ","4,669     ",286     ,5.8     
CN1309500000000,13,095,"Dougherty County, GA",2016,,"38,200     ","35,592     ","2,608     ",6.8     
CN1309700000000,13,097,"Douglas County, GA",2016,,"70,298     ","66,402     ","3,896     ",5.5     
CN1309900000000,13,099,"Early County, GA",2016,,"4,405     ","4,103     ",302     ,6.9     
CN1310100000000,13,101,"Echols County, GA",2016,,"1,884     ","1,803     ",81     ,4.3     
CN1310300000000,13,103,"Effingham County, GA",2016,,"28,446     ","27,078     ","1,368     ",4.8     
CN1310500000000,13,105,"Elbert County, GA",2016,,"7,737     ","7,237     ",500     ,6.5     
CN1310700000000,13,107,"Emanuel County, GA",2016,,"8,455     ","7,803     ",652     ,7.7     
CN1310900000000,13,109,"Evans County, GA",2016,,"4,794     ","4,559     ",235     ,4.9     
CN1311100000000,13,111,"Fannin County, GA",2016,,"10,839     ","10,261     ",578     ,5.3     
CN1311300000000,13,113,"Fayette County, GA",2016,,"55,775     ","53,154     ","2,621     ",4.7     
CN1311500000000,13,115,"Floyd County, GA",2016,,"43,546     ","40,937     ","2,609     ",6.0     
CN1311700000000,13,117,"Forsyth County, GA",2016,,"111,123     ","106,502     ","4,621     ",4.2     
CN1311900000000,13,119,"Franklin County, GA",2016,,"9,799     ","9,287     ",512     ,5.2     
CN1312100000000,13,121,"Fulton County, GA",2016,,"531,690     ","503,142     ","28,548     ",5.4     
CN1312300000000,13,123,"Gilmer County, GA",2016,,"11,847     ","11,176     ",671     ,5.7     
CN1312500000000,13,125,"Glascock County, GA",2016,,"1,269     ","1,193     ",76     ,6.0     
CN1312700000000,13,127,"Glynn County, GA",2016,,"39,219     ","37,143     ","2,076     ",5.3     
CN1312900000000,13,129,"Gordon County, GA",2016,,"25,327     ","23,913     ","1,414     ",5.6     
CN1313100000000,13,131,"Grady County, GA",2016,,"10,264     ","9,708     ",556     ,5.4     
CN1313300000000,13,133,"Greene County, GA",2016,,"6,610     ","6,212     ",398     ,6.0     
CN1313500000000,13,135,"Gwinnett County, GA",2016,,"468,217     ","446,010     ","22,207     ",4.7     
CN1313700000000,13,137,"Habersham County, GA",2016,,"19,323     ","18,305     ","1,018     ",5.3     
