LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN2112100000000,21,121,"Knox County, KY",2015,,"9,772     ","8,975     ",797     ,8.2     
CN2112300000000,21,123,"Larue County, KY",2015,,"5,858     ","5,560     ",298     ,5.1     
CN2112500000000,21,125,"Laurel County, KY",2015,,"23,480     ","22,022     ","1,458     ",6.2     
CN2112700000000,21,127,"Lawrence County, KY",2015,,"5,128     ","4,653     ",475     ,9.3     
CN2112900000000,21,129,"Lee County, KY",2015,,"2,072     ","1,900     ",172     ,8.3     
CN2113100000000,21,131,"Leslie County, KY",2015,,"2,932     ","2,612     ",320     ,10.9     
CN2113300000000,21,133,"Letcher County, KY",2015,,"6,859     ","6,092     ",767     ,11.2     
CN2113500000000,21,135,"Lewis County, KY",2015,,"5,054     ","4,629     ",425     ,8.4     
CN2113700000000,21,137,"Lincoln County, KY",2015,,"9,011     ","8,402     ",609     ,6.8     
CN2113900000000,21,139,"Livingston County, KY",2015,,"3,685     ","3,420     ",265     ,7.2     
CN2114100000000,21,141,"Logan County, KY",2015,,"11,682     ","11,132     ",550     ,4.7     
CN2114300000000,21,143,"Lyon County, KY",2015,,"2,955     ","2,790     ",165     ,5.6     
CN2114500000000,21,145,"McCracken County, KY",2015,,"28,783     ","27,137     ","1,646     ",5.7     
CN2114700000000,21,147,"McCreary County, KY",2015,,"4,835     ","4,441     ",394     ,8.1     
CN2114900000000,21,149,"McLean County, KY",2015,,"4,214     ","4,006     ",208     ,4.9     
CN2115100000000,21,151,"Madison County, KY",2015,,"44,515     ","42,571     ","1,944     ",4.4     
CN2115300000000,21,153,"Magoffin County, KY",2015,,"3,509     ","2,985     ",524     ,14.9     
CN2115500000000,21,155,"Marion County, KY",2015,,"9,211     ","8,763     ",448     ,4.9     
CN2115700000000,21,157,"Marshall County, KY",2015,,"14,846     ","14,017     ",829     ,5.6     
CN2115900000000,21,159,"Martin County, KY",2015,,"3,236     ","2,927     ",309     ,9.5     
CN2116100000000,21,161,"Mason County, KY",2015,,"7,447     ","6,998     ",449     ,6.0     
CN2116300000000,21,163,"Meade County, KY",2015,,"11,795     ","11,140     ",655     ,5.6     
CN2116500000000,21,165,"Menifee County, KY",2015,,"2,372     ","2,169     ",203     ,8.6     
CN2116700000000,21,167,"Mercer County, KY",2015,,"9,782     ","9,295     ",487     ,5.0     
CN2116900000000,21,169,"Metcalfe County, KY",2015,,"4,009     ","3,800     ",209     ,5.2     
CN2117100000000,21,171,"Monroe County, KY",2015,,"4,611     ","4,414     ",197     ,4.3     
CN2117300000000,21,173,"Montgomery County, KY",2015,,"11,796     ","11,027     ",769     ,6.5     
CN2117500000000,21,175,"Morgan County, KY",2015,,"4,497     ","4,130     ",367     ,8.2     
CN2117700000000,21,177,"Muhlenberg County, KY",2015,,"11,667     ","10,833     ",834     ,7.1     
CN2117900000000,21,179,"Nelson County, KY",2015,,"21,129     ","20,066     ","1,063     ",5.0     
CN2118100000000,21,181,"Nicholas County, KY",2015,,"3,327     ","3,129     ",198     ,6.0     
CN2118300000000,21,183,"Ohio County, KY",2015,,"9,411     ","8,819     ",592     ,6.3     
CN2118500000000,21,185,"Oldham County, KY",2015,,"30,687     ","29,485     ","1,202     ",3.9     
CN2118700000000,21,187,"Owen County, KY",2015,,"5,517     ","5,294     ",223     ,4.0     
CN2118900000000,21,189,"Owsley County, KY",2015,,"1,185     ","1,069     ",116     ,9.8     
CN2119100000000,21,191,"Pendleton County, KY",2015,,"6,608     ","6,253     ",355     ,5.4     
CN2119300000000,21,193,"Perry County, KY",2015,,"9,009     ","8,209     ",800     ,8.9     
CN2119500000000,21,195,"Pike County, KY",2015,,"20,891     ","18,954     ","1,937     ",9.3     
CN2119700000000,21,197,"Powell County, KY",2015,,"4,915     ","4,571     ",344     ,7.0     
CN2119900000000,21,199,"Pulaski County, KY",2015,,"25,801     ","24,301     ","1,500     ",5.8     
CN2120100000000,21,201,"Robertson County, KY",2015,,796     ,745     ,51     ,6.4     
CN2120300000000,21,203,"Rockcastle County, KY",2015,,"6,773     ","6,334     ",439     ,6.5     
CN2120500000000,21,205,"Rowan County, KY",2015,,"10,454     ","9,843     ",611     ,5.8     
CN2120700000000,21,207,"Russell County, KY",2015,,"6,168     ","5,446     ",722     ,11.7     
CN2120900000000,21,209,"Scott County, KY",2015,,"26,694     ","25,634     ","1,060     ",4.0     
CN2121100000000,21,211,"Shelby County, KY",2015,,"22,711     ","21,792     ",919     ,4.0     
CN2121300000000,21,213,"Simpson County, KY",2015,,"8,333     ","7,935     ",398     ,4.8     
CN2121500000000,21,215,"Spencer County, KY",2015,,"9,186     ","8,789     ",397     ,4.3     
CN2121700000000,21,217,"Taylor County, KY",2015,,"11,108     ","10,400     ",708     ,6.4     
CN2121900000000,21,219,"Todd County, KY",2015,,"5,425     ","5,172     ",253     ,4.7     
CN2122100000000,21,221,"Trigg County, KY",2015,,"5,670     ","5,343     ",327     ,5.8     
CN2122300000000,21,223,"Trimble County, KY",2015,,"3,811     ","3,595     ",216     ,5.7     
CN2122500000000,21,225,"Union County, KY",2015,,"6,191     ","5,777     ",414     ,6.7     
CN2122700000000,21,227,"Warren County, KY",2015,,"58,932     ","56,277     ","2,655     ",4.5     
CN2122900000000,21,229,"Washington County, KY",2015,,"6,109     ","5,844     ",265     ,4.3     
CN2123100000000,21,231,"Wayne County, KY",2015,,"7,276     ","6,703     ",573     ,7.9     
CN2123300000000,21,233,"Webster County, KY",2015,,"6,042     ","5,731     ",311     ,5.1     
CN2123500000000,21,235,"Whitley County, KY",2015,,"13,178     ","12,288     ",890     ,6.8     
CN2123700000000,21,237,"Wolfe County, KY",2015,,"1,953     ","1,759     ",194     ,9.9     
CN2123900000000,21,239,"Woodford County, KY",2015,,"14,249     ","13,746     ",503     ,3.5     
CN2200100000000,22,001,"Acadia Parish, LA",2015,,"25,858     ","24,088     ","1,770     ",6.8     
CN2200300000000,22,003,"Allen Parish, LA",2015,,"8,839     ","8,224     ",615     ,7.0     
CN2200500000000,22,005,"Ascension Parish, LA",2015,,"61,748     ","58,625     ","3,123     ",5.1     
CN2200700000000,22,007,"Assumption Parish, LA",2015,,"9,816     ","9,044     ",772     ,7.9     
CN2200900000000,22,009,"Avoyelles Parish, LA",2015,,"15,989     ","14,787     ","1,202     ",7.5     
CN2201100000000,22,011,"Beauregard Parish, LA",2015,,"15,218     ","14,253     ",965     ,6.3     
CN2201300000000,22,013,"Bienville Parish, LA",2015,,"5,810     ","5,329     ",481     ,8.3     
CN2201500000000,22,015,"Bossier Parish, LA",2015,,"58,276     ","54,982     ","3,294     ",5.7     
CN2201700000000,22,017,"Caddo Parish, LA",2015,,"110,463     ","102,578     ","7,885     ",7.1     
CN2201900000000,22,019,"Calcasieu Parish, LA",2015,,"99,373     ","94,014     ","5,359     ",5.4     
CN2202100000000,22,021,"Caldwell Parish, LA",2015,,"4,034     ","3,699     ",335     ,8.3     
CN2202300000000,22,023,"Cameron Parish, LA",2015,,"3,673     ","3,502     ",171     ,4.7     
CN2202500000000,22,025,"Catahoula Parish, LA",2015,,"3,620     ","3,272     ",348     ,9.6     
CN2202700000000,22,027,"Claiborne Parish, LA",2015,,"6,197     ","5,743     ",454     ,7.3     
CN2202900000000,22,029,"Concordia Parish, LA",2015,,"7,553     ","6,899     ",654     ,8.7     
CN2203100000000,22,031,"De Soto Parish, LA",2015,,"11,096     ","10,211     ",885     ,8.0     
CN2203300000000,22,033,"East Baton Rouge Parish, LA",2015,,"235,479     ","222,699     ","12,780     ",5.4     
CN2203500000000,22,035,"East Carroll Parish, LA",2015,,"2,220     ","1,907     ",313     ,14.1     
CN2203700000000,22,037,"East Feliciana Parish, LA",2015,,"8,226     ","7,736     ",490     ,6.0     
CN2203900000000,22,039,"Evangeline Parish, LA",2015,,"13,010     ","12,030     ",980     ,7.5     
CN2204100000000,22,041,"Franklin Parish, LA",2015,,"7,532     ","6,803     ",729     ,9.7     
CN2204300000000,22,043,"Grant Parish, LA",2015,,"8,488     ","7,866     ",622     ,7.3     
CN2204500000000,22,045,"Iberia Parish, LA",2015,,"31,878     ","29,291     ","2,587     ",8.1     
CN2204700000000,22,047,"Iberville Parish, LA",2015,,"14,431     ","13,375     ","1,056     ",7.3     
CN2204900000000,22,049,"Jackson Parish, LA",2015,,"7,267     ","6,832     ",435     ,6.0     
CN2205100000000,22,051,"Jefferson Parish, LA",2015,,"219,824     ","207,184     ","12,640     ",5.8     
CN2205300000000,22,053,"Jefferson Davis Parish, LA",2015,,"13,621     ","12,776     ",845     ,6.2     
CN2205500000000,22,055,"Lafayette Parish, LA",2015,,"120,282     ","113,456     ","6,826     ",5.7     
CN2205700000000,22,057,"Lafourche Parish, LA",2015,,"46,710     ","44,181     ","2,529     ",5.4     
CN2205900000000,22,059,"LaSalle Parish, LA",2015,,"6,617     ","6,160     ",457     ,6.9     
CN2206100000000,22,061,"Lincoln Parish, LA",2015,,"21,098     ","19,621     ","1,477     ",7.0     
CN2206300000000,22,063,"Livingston Parish, LA",2015,,"68,399     ","64,895     ","3,504     ",5.1     
CN2206500000000,22,065,"Madison Parish, LA",2015,,"3,910     ","3,546     ",364     ,9.3     
CN2206700000000,22,067,"Morehouse Parish, LA",2015,,"10,839     ","9,647     ","1,192     ",11.0     
CN2206900000000,22,069,"Natchitoches Parish, LA",2015,,"16,600     ","15,335     ","1,265     ",7.6     
CN2207100000000,22,071,"Orleans Parish, LA",2015,,"182,334     ","170,454     ","11,880     ",6.5     
CN2207300000000,22,073,"Ouachita Parish, LA",2015,,"72,398     ","67,583     ","4,815     ",6.7     
CN2207500000000,22,075,"Plaquemines Parish, LA",2015,,"10,344     ","9,765     ",579     ,5.6     
CN2207700000000,22,077,"Pointe Coupee Parish, LA",2015,,"10,143     ","9,473     ",670     ,6.6     
CN2207900000000,22,079,"Rapides Parish, LA",2015,,"58,288     ","54,524     ","3,764     ",6.5     
CN2208100000000,22,081,"Red River Parish, LA",2015,,"3,923     ","3,651     ",272     ,6.9     
CN2208300000000,22,083,"Richland Parish, LA",2015,,"8,680     ","7,921     ",759     ,8.7     
CN2208500000000,22,085,"Sabine Parish, LA",2015,,"9,493     ","8,815     ",678     ,7.1     
CN2208700000000,22,087,"St. Bernard Parish, LA",2015,,"19,756     ","18,451     ","1,305     ",6.6     
CN2208900000000,22,089,"St. Charles Parish, LA",2015,,"25,657     ","24,188     ","1,469     ",5.7     
CN2209100000000,22,091,"St. Helena Parish, LA",2015,,"4,538     ","4,126     ",412     ,9.1     
CN2209300000000,22,093,"St. James Parish, LA",2015,,"9,822     ","8,989     ",833     ,8.5     
CN2209500000000,22,095,"St. John the Baptist Parish, LA",2015,,"20,412     ","18,885     ","1,527     ",7.5     
CN2209700000000,22,097,"St. Landry Parish, LA",2015,,"33,839     ","31,121     ","2,718     ",8.0     
CN2209900000000,22,099,"St. Martin Parish, LA",2015,,"24,120     ","22,460     ","1,660     ",6.9     
CN2210100000000,22,101,"St. Mary Parish, LA",2015,,"24,306     ","22,455     ","1,851     ",7.6     
CN2210300000000,22,103,"St. Tammany Parish, LA",2015,,"117,664     ","111,321     ","6,343     ",5.4     
CN2210500000000,22,105,"Tangipahoa Parish, LA",2015,,"54,314     ","50,388     ","3,926     ",7.2     
CN2210700000000,22,107,"Tensas Parish, LA",2015,,"1,720     ","1,552     ",168     ,9.8     
CN2210900000000,22,109,"Terrebonne Parish, LA",2015,,"53,101     ","49,928     ","3,173     ",6.0     
CN2211100000000,22,111,"Union Parish, LA",2015,,"9,371     ","8,700     ",671     ,7.2     
CN2211300000000,22,113,"Vermilion Parish, LA",2015,,"25,883     ","24,085     ","1,798     ",6.9     
CN2211500000000,22,115,"Vernon Parish, LA",2015,,"17,461     ","16,103     ","1,358     ",7.8     
CN2211700000000,22,117,"Washington Parish, LA",2015,,"17,072     ","15,769     ","1,303     ",7.6     
CN2211900000000,22,119,"Webster Parish, LA",2015,,"15,608     ","14,231     ","1,377     ",8.8     
CN2212100000000,22,121,"West Baton Rouge Parish, LA",2015,,"13,281     ","12,537     ",744     ,5.6     
CN2212300000000,22,123,"West Carroll Parish, LA",2015,,"4,129     ","3,574     ",555     ,13.4     
CN2212500000000,22,125,"West Feliciana Parish, LA",2015,,"5,415     ","5,129     ",286     ,5.3     
CN2212700000000,22,127,"Winn Parish, LA",2015,,"5,347     ","4,895     ",452     ,8.5     
CN2300100000000,23,001,"Androscoggin County, ME",2015,,"54,804     ","52,518     ","2,286     ",4.2     
CN2300300000000,23,003,"Aroostook County, ME",2015,,"31,704     ","29,829     ","1,875     ",5.9     
CN2300500000000,23,005,"Cumberland County, ME",2015,,"157,921     ","152,496     ","5,425     ",3.4     
CN2300700000000,23,007,"Franklin County, ME",2015,,"14,534     ","13,843     ",691     ,4.8     
CN2300900000000,23,009,"Hancock County, ME",2015,,"29,065     ","27,442     ","1,623     ",5.6     
CN2301100000000,23,011,"Kennebec County, ME",2015,,"61,626     ","59,013     ","2,613     ",4.2     
CN2301300000000,23,013,"Knox County, ME",2015,,"20,475     ","19,635     ",840     ,4.1     
CN2301500000000,23,015,"Lincoln County, ME",2015,,"16,727     ","15,983     ",744     ,4.4     
CN2301700000000,23,017,"Oxford County, ME",2015,,"26,532     ","25,087     ","1,445     ",5.4     
CN2301900000000,23,019,"Penobscot County, ME",2015,,"76,866     ","73,225     ","3,641     ",4.7     
CN2302100000000,23,021,"Piscataquis County, ME",2015,,"7,452     ","7,041     ",411     ,5.5     
CN2302300000000,23,023,"Sagadahoc County, ME",2015,,"18,934     ","18,268     ",666     ,3.5     
CN2302500000000,23,025,"Somerset County, ME",2015,,"23,634     ","22,086     ","1,548     ",6.5     
CN2302700000000,23,027,"Waldo County, ME",2015,,"20,617     ","19,543     ","1,074     ",5.2     
CN2302900000000,23,029,"Washington County, ME",2015,,"13,992     ","13,098     ",894     ,6.4     
CN2303100000000,23,031,"York County, ME",2015,,"108,483     ","104,220     ","4,263     ",3.9     
CN2400100000000,24,001,"Allegany County, MD",2015,,"32,391     ","30,133     ","2,258     ",7.0     
CN2400300000000,24,003,"Anne Arundel County, MD",2015,,"301,862     ","288,620     ","13,242     ",4.4     
CN2400500000000,24,005,"Baltimore County, MD",2015,,"446,382     ","422,797     ","23,585     ",5.3     
CN2400900000000,24,009,"Calvert County, MD",2015,,"47,161     ","44,999     ","2,162     ",4.6     
CN2401100000000,24,011,"Caroline County, MD",2015,,"17,524     ","16,571     ",953     ,5.4     
CN2401300000000,24,013,"Carroll County, MD",2015,,"93,340     ","89,412     ","3,928     ",4.2     
CN2401500000000,24,015,"Cecil County, MD",2015,,"52,742     ","49,594     ","3,148     ",6.0     
CN2401700000000,24,017,"Charles County, MD",2015,,"80,764     ","76,752     ","4,012     ",5.0     
CN2401900000000,24,019,"Dorchester County, MD",2015,,"15,846     ","14,714     ","1,132     ",7.1     
CN2402100000000,24,021,"Frederick County, MD",2015,,"128,928     ","123,176     ","5,752     ",4.5     
CN2402300000000,24,023,"Garrett County, MD",2015,,"15,688     ","14,701     ",987     ,6.3     
CN2402500000000,24,025,"Harford County, MD",2015,,"136,301     ","129,612     ","6,689     ",4.9     
CN2402700000000,24,027,"Howard County, MD",2015,,"177,290     ","170,550     ","6,740     ",3.8     
CN2402900000000,24,029,"Kent County, MD",2015,,"10,608     ","10,043     ",565     ,5.3     
CN2403100000000,24,031,"Montgomery County, MD",2015,,"549,111     ","527,763     ","21,348     ",3.9     
CN2403300000000,24,033,"Prince George's County, MD",2015,,"488,148     ","462,577     ","25,571     ",5.2     
CN2403500000000,24,035,"Queen Anne's County, MD",2015,,"26,706     ","25,504     ","1,202     ",4.5     
CN2403700000000,24,037,"St. Mary's County, MD",2015,,"54,759     ","52,108     ","2,651     ",4.8     
CN2403900000000,24,039,"Somerset County, MD",2015,,"9,214     ","8,454     ",760     ,8.2     
CN2404100000000,24,041,"Talbot County, MD",2015,,"19,328     ","18,381     ",947     ,4.9     
CN2404300000000,24,043,"Washington County, MD",2015,,"76,921     ","72,616     ","4,305     ",5.6     
CN2404500000000,24,045,"Wicomico County, MD",2015,,"50,151     ","46,736     ","3,415     ",6.8     
CN2404700000000,24,047,"Worcester County, MD",2015,,"25,432     ","22,737     ","2,695     ",10.6     
CN2451000000000,24,510,"Baltimore city, MD",2015,,"294,550     ","272,395     ","22,155     ",7.5     
CN2500100000000,25,001,"Barnstable County, MA",2015,,"111,567     ","104,763     ","6,804     ",6.1     
CN2500300000000,25,003,"Berkshire County, MA",2015,,"65,270     ","61,751     ","3,519     ",5.4     
CN2500500000000,25,005,"Bristol County, MA",2015,,"288,942     ","271,227     ","17,715     ",6.1     
CN2500700000000,25,007,"Dukes County, MA",2015,,"9,455     ","8,838     ",617     ,6.5     
CN2500900000000,25,009,"Essex County, MA",2015,,"407,869     ","387,516     ","20,353     ",5.0     
CN2501100000000,25,011,"Franklin County, MA",2015,,"39,433     ","37,702     ","1,731     ",4.4     
CN2501300000000,25,013,"Hampden County, MA",2015,,"222,565     ","208,324     ","14,241     ",6.4     
CN2501500000000,25,015,"Hampshire County, MA",2015,,"87,311     ","83,376     ","3,935     ",4.5     
CN2501700000000,25,017,"Middlesex County, MA",2015,,"863,267     ","829,429     ","33,838     ",3.9     
CN2501900000000,25,019,"Nantucket County/town, MA",2015,,"6,967     ","6,592     ",375     ,5.4     
CN2502100000000,25,021,"Norfolk County, MA",2015,,"369,035     ","353,647     ","15,388     ",4.2     
